scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,alarm_source,horizon,scenario_label
C,0.2,30,1,2021-05-31 12:15:00,2021-05-31 13:15:00,2021-05-31 13:00:00,177.0,1.0,,31.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-05-31 12:30:00,2021-05-31 13:30:00,2021-05-31 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-05-31 13:30:00,2021-05-31 14:30:00,2021-05-31 14:00:00,177.0,1.0,,31.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 07:30:00,2021-06-01 08:30:00,2021-06-01 08:00:00,177.0,1.0,,35.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 08:15:00,2021-06-01 09:15:00,2021-06-01 09:00:00,177.0,1.0,,34.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 08:30:00,2021-06-01 09:30:00,2021-06-01 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 09:30:00,2021-06-01 10:30:00,2021-06-01 10:00:00,177.0,1.0,,34.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 10:15:00,2021-06-01 11:15:00,2021-06-01 11:00:00,177.0,1.0,,34.85000000000001,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 10:30:00,2021-06-01 11:30:00,2021-06-01 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 12:15:00,2021-06-01 13:15:00,2021-06-01 13:00:00,177.0,1.0,,33.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 12:30:00,2021-06-01 13:30:00,2021-06-01 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 13:15:00,2021-06-01 14:15:00,2021-06-01 14:00:00,177.0,1.0,,32.900000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-01 13:30:00,2021-06-01 14:30:00,2021-06-01 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 07:15:00,2021-06-02 08:15:00,2021-06-02 08:00:00,177.0,1.0,,34.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 07:30:00,2021-06-02 08:30:00,2021-06-02 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 08:15:00,2021-06-02 09:15:00,2021-06-02 09:00:00,177.0,1.0,,35.300000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 08:30:00,2021-06-02 09:30:00,2021-06-02 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 09:30:00,2021-06-02 10:30:00,2021-06-02 10:00:00,177.0,1.0,,34.55,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 10:15:00,2021-06-02 11:15:00,2021-06-02 11:00:00,177.0,1.0,,33.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 10:30:00,2021-06-02 11:30:00,2021-06-02 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 12:15:00,2021-06-02 13:15:00,2021-06-02 13:00:00,177.0,1.0,,36.35,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 12:30:00,2021-06-02 13:30:00,2021-06-02 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 13:15:00,2021-06-02 14:15:00,2021-06-02 14:00:00,177.0,1.0,,35.400000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 13:30:00,2021-06-02 14:30:00,2021-06-02 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-02 15:15:00,2021-06-02 16:15:00,2021-06-02 16:00:00,177.0,1.0,,33.400000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 07:15:00,2021-06-03 08:15:00,2021-06-03 08:00:00,177.0,1.0,,34.050000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 07:30:00,2021-06-03 08:30:00,2021-06-03 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 08:15:00,2021-06-03 09:15:00,2021-06-03 09:00:00,177.0,1.0,,33.95,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 08:30:00,2021-06-03 09:30:00,2021-06-03 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 09:30:00,2021-06-03 10:30:00,2021-06-03 10:00:00,177.0,1.0,,31.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 10:15:00,2021-06-03 11:15:00,2021-06-03 11:00:00,177.0,1.0,,32.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 10:30:00,2021-06-03 11:30:00,2021-06-03 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-03 12:30:00,2021-06-03 13:30:00,2021-06-03 13:00:00,177.0,1.0,,31.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-04 07:30:00,2021-06-04 08:30:00,2021-06-04 08:00:00,177.0,1.0,,31.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-04 08:15:00,2021-06-04 09:15:00,2021-06-04 09:00:00,177.0,1.0,,32.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 07:30:00,2021-06-07 08:30:00,2021-06-07 08:00:00,177.0,1.0,,34.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 08:15:00,2021-06-07 09:15:00,2021-06-07 09:00:00,177.0,1.0,,33.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 08:30:00,2021-06-07 09:30:00,2021-06-07 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 09:30:00,2021-06-07 10:30:00,2021-06-07 10:00:00,177.0,1.0,,32.150000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 10:15:00,2021-06-07 11:15:00,2021-06-07 11:00:00,177.0,1.0,,33.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 10:30:00,2021-06-07 11:30:00,2021-06-07 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 12:15:00,2021-06-07 13:15:00,2021-06-07 13:00:00,177.0,1.0,,34.95,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 12:30:00,2021-06-07 13:30:00,2021-06-07 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-07 13:15:00,2021-06-07 14:15:00,2021-06-07 14:00:00,177.0,1.0,,34.9,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-08 08:15:00,2021-06-08 09:15:00,2021-06-08 09:00:00,177.0,1.0,,32.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-08 09:30:00,2021-06-08 10:30:00,2021-06-08 10:00:00,177.0,1.0,,28.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-08 12:30:00,2021-06-08 13:30:00,2021-06-08 13:00:00,177.0,1.0,,32.95,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 08:15:00,2021-06-09 09:15:00,2021-06-09 09:00:00,177.0,1.0,,34.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 08:30:00,2021-06-09 09:30:00,2021-06-09 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 09:30:00,2021-06-09 10:30:00,2021-06-09 10:00:00,177.0,1.0,,33.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 10:15:00,2021-06-09 11:15:00,2021-06-09 11:00:00,177.0,1.0,,34.300000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 10:30:00,2021-06-09 11:30:00,2021-06-09 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 12:15:00,2021-06-09 13:15:00,2021-06-09 13:00:00,177.0,1.0,,33.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 12:30:00,2021-06-09 13:30:00,2021-06-09 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 13:15:00,2021-06-09 14:15:00,2021-06-09 14:00:00,177.0,1.0,,33.05,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 13:30:00,2021-06-09 14:30:00,2021-06-09 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-09 14:30:00,2021-06-09 15:30:00,2021-06-09 15:00:00,177.0,1.0,,31.550000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-10 08:15:00,2021-06-10 09:15:00,2021-06-10 09:00:00,177.0,1.0,,33.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-10 08:30:00,2021-06-10 09:30:00,2021-06-10 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-10 09:30:00,2021-06-10 10:30:00,2021-06-10 10:00:00,177.0,1.0,,32.75,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-10 10:15:00,2021-06-10 11:15:00,2021-06-10 11:00:00,177.0,1.0,,32.15,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-10 13:15:00,2021-06-10 14:15:00,2021-06-10 14:00:00,177.0,1.0,,32.45,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-11 07:30:00,2021-06-11 08:30:00,2021-06-11 08:00:00,177.0,1.0,,33.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-11 08:15:00,2021-06-11 09:15:00,2021-06-11 09:00:00,177.0,1.0,,33.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-11 08:30:00,2021-06-11 09:30:00,2021-06-11 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-11 09:30:00,2021-06-11 10:30:00,2021-06-11 10:00:00,177.0,1.0,,31.200000000000003,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-11 12:30:00,2021-06-11 13:30:00,2021-06-11 13:00:00,177.0,1.0,,30.7,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 07:30:00,2021-06-14 08:30:00,2021-06-14 08:00:00,177.0,1.0,,36.5,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 08:15:00,2021-06-14 09:15:00,2021-06-14 09:00:00,177.0,1.0,,35.65,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 08:30:00,2021-06-14 09:30:00,2021-06-14 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 09:30:00,2021-06-14 10:30:00,2021-06-14 10:00:00,177.0,1.0,,34.2,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 10:15:00,2021-06-14 11:15:00,2021-06-14 11:00:00,177.0,1.0,,36.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 10:30:00,2021-06-14 11:30:00,2021-06-14 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 12:15:00,2021-06-14 13:15:00,2021-06-14 13:00:00,177.0,1.0,,37.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 12:30:00,2021-06-14 13:30:00,2021-06-14 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 13:15:00,2021-06-14 14:15:00,2021-06-14 14:00:00,177.0,1.0,,35.35000000000001,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 13:30:00,2021-06-14 14:30:00,2021-06-14 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 14:30:00,2021-06-14 15:30:00,2021-06-14 15:00:00,177.0,1.0,,35.550000000000004,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 15:15:00,2021-06-14 16:15:00,2021-06-14 16:00:00,177.0,1.0,,34.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 15:30:00,2021-06-14 16:30:00,2021-06-14 16:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 17:15:00,2021-06-14 18:15:00,2021-06-14 18:00:00,177.0,1.0,,34.55,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-14 17:30:00,2021-06-14 18:30:00,2021-06-14 18:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 07:15:00,2021-06-15 08:15:00,2021-06-15 08:00:00,177.0,1.0,,37.55,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 07:30:00,2021-06-15 08:30:00,2021-06-15 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 08:15:00,2021-06-15 09:15:00,2021-06-15 09:00:00,177.0,1.0,,37.150000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 08:30:00,2021-06-15 09:30:00,2021-06-15 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 09:30:00,2021-06-15 10:30:00,2021-06-15 10:00:00,177.0,1.0,,32.85,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 10:15:00,2021-06-15 11:15:00,2021-06-15 11:00:00,177.0,1.0,,34.650000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 10:30:00,2021-06-15 11:30:00,2021-06-15 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 12:15:00,2021-06-15 13:15:00,2021-06-15 13:00:00,177.0,1.0,,34.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 12:30:00,2021-06-15 13:30:00,2021-06-15 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 13:15:00,2021-06-15 14:15:00,2021-06-15 14:00:00,177.0,1.0,,35.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 13:30:00,2021-06-15 14:30:00,2021-06-15 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 14:30:00,2021-06-15 15:30:00,2021-06-15 15:00:00,177.0,1.0,,32.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 15:15:00,2021-06-15 16:15:00,2021-06-15 16:00:00,177.0,1.0,,33.95,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 15:30:00,2021-06-15 16:30:00,2021-06-15 16:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-15 17:30:00,2021-06-15 18:30:00,2021-06-15 18:00:00,177.0,1.0,,32.25,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 07:15:00,2021-06-16 08:15:00,2021-06-16 08:00:00,177.0,1.0,,35.4,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 07:30:00,2021-06-16 08:30:00,2021-06-16 08:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 08:15:00,2021-06-16 09:15:00,2021-06-16 09:00:00,177.0,1.0,,35.900000000000006,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 08:30:00,2021-06-16 09:30:00,2021-06-16 09:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 09:30:00,2021-06-16 10:30:00,2021-06-16 10:00:00,177.0,1.0,,35.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 10:15:00,2021-06-16 11:15:00,2021-06-16 11:00:00,177.0,1.0,,35.15,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 10:30:00,2021-06-16 11:30:00,2021-06-16 11:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 12:15:00,2021-06-16 13:15:00,2021-06-16 13:00:00,177.0,1.0,,33.8,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 12:30:00,2021-06-16 13:30:00,2021-06-16 13:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 13:15:00,2021-06-16 14:15:00,2021-06-16 14:00:00,177.0,1.0,,34.1,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 13:30:00,2021-06-16 14:30:00,2021-06-16 14:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 14:30:00,2021-06-16 15:30:00,2021-06-16 15:00:00,177.0,1.0,,32.6,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 15:15:00,2021-06-16 16:15:00,2021-06-16 16:00:00,177.0,1.0,,33.65,applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
C,0.2,30,1,2021-06-16 15:30:00,2021-06-16 16:30:00,2021-06-16 16:00:00,177.0,2.0,,,duplicate_after_applied,,,,original_operational,4,사후 관측 생산량 기반 가정 시나리오
